,DATE,Trip_ID,fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,STATION,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
1829,2014-01-05,1972224536,948.82,42.3503,-71.081,42.3398,-71.0892,121,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",24.2,24,20.0,24,1025.2,14,16.1,24,5.3,24,3.4,24,12.0,999.9,34.0, ,-0.9, ,0.01,G,999.9,11000
1830,2014-01-06,1902233240,810.49,42.3588,-71.0707,42.3503,-71.081,110,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",44.3,24,38.2,24,1003.8,17,995.1,24,6.4,24,9.3,24,20.0,38.1,59.0,*,30.9,*,0.3,G,999.9,110000
1831,2014-01-07,2091113319,955.49,42.3644,-71.0661,42.3661,-71.0631,107,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",9.1,24,-10.0,24,1018.6,24,11.1,24,10.0,24,14.9,24,22.0,34.0,30.9, ,1.9, ,0.33,G,999.9,0
1832,2014-01-08,2397714541,1261.34,42.3519,-71.0643,42.3661,-71.0631,169,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",13.2,24,-4.0,24,1031.8,24,24.1,24,10.0,24,7.5,24,13.0,17.1,21.9, ,1.9, ,0.0,G,999.9,0
1833,2014-01-09,2154878410,958.15,42.3661,-71.0631,42.3505,-71.1054,108,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",24.9,24,8.5,23,1035.1,24,27.4,24,10.0,24,2.8,24,7.0,999.9,33.1, ,8.1, ,0.0,G,999.9,0
1834,2014-01-10,2704314173,1072.32,42.3647,-71.0542,42.3503,-71.081,145,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",29.5,24,23.2,24,1032.0,20,24.1,24,5.9,24,2.6,24,8.0,999.9,34.0, ,18.0, ,0.0,G,999.9,11000
1835,2014-01-11,2468991701,1045.66,42.3505,-71.1054,42.3644,-71.0661,179,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",48.3,24,46.8,24,1012.4,13,3.8,24,3.1,24,6.9,24,18.1,27.0,63.0, ,25.0, ,0.35,G,999.9,110000
1836,2014-01-12,2158047991,997.66,42.2148,-71.033,42.3559,-71.055,148,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",45.7,24,34.9,24,1006.7,20,996.8,24,9.2,24,9.7,24,17.1,28.0,63.0, ,35.1, ,0.55,G,999.9,10000
1837,2014-01-13,1822707151,782.99,42.3647,-71.0542,42.3519,-71.0643,103,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",39.3,24,29.1,24,1017.6,24,10.2,24,8.8,24,4.1,24,18.1,24.1,57.0, ,27.0, ,0.02,G,999.9,0
1838,2014-01-14,2659071742,1029.32,42.3647,-71.0542,42.3519,-71.0643,143,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",46.5,24,40.5,24,1009.5,19,1.5,24,7.8,24,5.1,24,11.1,15.0,48.9,*,44.1,*,0.01,G,999.9,10000
1839,2014-01-15,2337724464,912.49,42.3644,-71.0661,42.3644,-71.0661,110,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",41.0,24,38.3,24,1012.3,19,5.2,24,4.1,24,4.4,24,9.9,999.9,51.1, ,32.0, ,0.23,G,999.9,100000
1840,2014-01-16,2497498124,1057.31,42.3647,-71.0542,42.3661,-71.0631,151,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",37.7,24,30.7,24,1012.1,18,4.7,24,9.1,24,6.9,24,12.0,18.1,51.1, ,32.0, ,0.0,G,999.9,1000
1841,2014-01-17,2513796465,1099.99,42.2148,-71.033,42.2148,-71.033,197,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",32.5,24,23.9,24,1013.5,24,6.1,24,8.8,24,2.5,24,7.0,999.9,43.0, ,21.9, ,0.0,G,999.9,0
1842,2014-01-18,2625340163,1016.83,42.2148,-71.033,42.3644,-71.0661,180,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",34.0,24,25.3,24,1009.1,19,1.5,24,8.3,24,5.5,15,15.9,26.0,43.0, ,21.9, ,0.01,G,999.9,111000
1843,2014-01-19,2346004269,1078.49,42.3647,-71.0542,42.3661,-71.0631,140,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",27.0,24,13.3,24,1009.3,24,2.0,24,10.0,24,7.9,12,18.1,26.0,37.9, ,19.9, ,0.01,G,999.9,0
1844,2014-01-20,1606105149,857.48,42.3559,-71.055,42.3588,-71.0707,87,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",38.7,24,23.7,24,1004.4,24,997.2,24,10.0,24,6.2,24,11.1,22.9,48.0, ,19.9, ,0.0,G,999.9,0
1845,2014-01-21,1260274634,589.5,42.3588,-71.0707,42.3559,-71.055,79,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",25.4,24,16.1,24,1011.7,19,4.5,24,6.1,24,9.6,24,14.0,22.9,48.0, ,14.0, ,0.0,G,999.9,101000
1846,2014-01-22,1932279295,768.16,42.2148,-71.033,42.3559,-71.055,99,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",10.5,24,-3.2,24,1010.5,20,3.1,24,7.6,24,12.8,24,18.1,26.0,17.6,*,3.0,*,0.17,G,999.9,1000
1847,2014-01-23,2506806453,1302.72,42.3647,-71.0542,42.3661,-71.0631,138,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",12.0,24,-3.2,24,1019.6,23,12.0,24,9.8,24,7.6,24,14.0,21.0,21.0, ,3.0, ,0.0,G,999.9,1000
1848,2014-01-24,2412217694,1168.16,42.3398,-71.0892,42.3398,-71.0892,146,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",12.9,23,0.0,23,1027.7,15,19.3,23,9.3,23,8.0,22,15.0,22.9,21.0, ,3.9, ,0.0,G,999.9,1000
1849,2014-01-25,2284203036,883.08,42.3661,-71.0631,42.3429,-71.1003,160,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",19.7,24,7.6,24,1006.5,10,1.6,24,7.4,24,9.6,24,15.9,28.9,25.0, ,12.0, ,0.0,G,999.9,101000
1850,2014-01-26,2457362762,1107.15,42.3519,-71.0643,42.3644,-71.0661,135,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",20.0,24,6.7,24,1006.4,22,999.0,24,8.8,24,7.9,24,17.1,27.0,25.0, ,12.0, ,0.03,G,999.9,1000
1851,2014-01-27,2447338637,889.99,42.2148,-71.033,42.3647,-71.0542,125,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",28.4,24,15.4,24,1007.0,24,999.7,24,10.0,24,6.4,24,19.0,31.1,46.0, ,14.0, ,0.0,G,999.9,0
1852,2014-01-28,1966832776,939.32,42.3519,-71.0643,42.2148,-71.033,156,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",16.0,24,-4.6,24,1024.1,24,16.6,24,10.0,24,11.1,23,15.9,26.0,26.1,*,10.9,*,0.0,G,999.9,0
1853,2014-01-29,2502872294,1247.99,42.3647,-71.0542,42.3429,-71.1003,162,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",14.1,24,-2.1,24,1022.8,19,15.2,24,7.6,24,9.6,22,13.0,21.0,21.9, ,10.0, ,0.03,G,999.9,1000
1854,2014-01-30,2365665206,1238.65,42.3505,-71.1054,42.3503,-71.081,153,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",16.8,24,-1.6,24,1028.1,24,20.5,24,10.0,24,4.5,23,11.1,999.9,27.0, ,3.9, ,0.0,A,999.9,0
1855,2014-01-31,2738315126,1256.15,42.3429,-71.1003,42.3647,-71.0542,185,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",26.6,24,10.9,24,1021.2,24,13.7,24,9.9,24,4.3,20,9.9,15.9,42.1, ,3.9, ,0.0,G,999.9,0
1856,2014-02-01,2903689932,1420.66,42.3588,-71.0707,42.3647,-71.0542,197,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",35.9,24,19.9,24,1023.6,24,16.2,24,9.8,24,3.0,24,8.0,999.9,46.9, ,17.1, ,0.0,G,999.9,0
1857,2014-02-02,2696605905,1356.93,42.3503,-71.081,42.3519,-71.0551,165,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",38.1,24,29.0,24,1014.9,24,7.6,24,8.2,24,2.2,24,6.0,999.9,54.0, ,26.1, ,0.0,G,999.9,0
1858,2014-02-03,1466896334,549.83,42.3588,-71.0707,42.3588,-71.0707,81,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",35.8,24,31.3,24,1018.9,14,11.5,24,5.2,24,7.0,24,12.0,17.1,54.0, ,26.1, ,0.29,G,999.9,111000
1859,2014-02-04,2633463341,955.16,42.2148,-71.033,42.3503,-71.081,165,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",26.6,24,19.6,24,1028.2,17,20.6,24,9.8,24,4.4,24,8.9,999.9,42.1, ,19.0, ,0.8,G,999.9,1000
1860,2014-02-05,2306951103,927.73,42.3559,-71.055,42.3519,-71.0551,155,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",31.8,24,29.2,24,1014.9,10,6.3,24,4.9,24,7.8,24,15.0,22.9,34.0, ,19.0, ,0.96,G,999.9,11000
1861,2014-02-06,2791870667,1105.5,42.2148,-71.033,42.3519,-71.0551,165,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",26.6,24,17.0,24,1021.3,23,13.4,24,9.7,24,8.9,24,20.0,28.0,36.0, ,21.0, ,0.34,G,999.9,0
1862,2014-02-07,3150962938,1447.15,42.3519,-71.0643,42.3588,-71.0707,179,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",26.0,24,14.8,24,1025.2,24,17.6,24,9.2,24,5.8,24,9.9,15.9,32.0, ,19.0, ,0.0,G,999.9,0
1863,2014-02-08,2575839191,987.33,42.3647,-71.0542,42.3503,-71.081,168,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",23.6,24,9.1,24,1025.6,24,18.1,24,9.5,24,5.1,24,8.9,15.0,32.0, ,18.0, ,0.0,G,999.9,0
1864,2014-02-09,2422053090,1007.99,42.3505,-71.1054,42.3429,-71.1003,153,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",24.1,24,12.3,24,1020.4,22,12.6,24,9.2,24,4.6,24,8.9,999.9,28.0, ,18.0, ,0.0,G,999.9,101000
1865,2014-02-10,1756222857,874.0,42.3661,-71.0631,42.3647,-71.0542,104,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",24.4,24,13.5,24,1019.6,22,11.6,24,7.7,24,8.3,24,15.0,22.9,28.0, ,19.0, ,0.14,G,999.9,1000
1866,2014-02-11,2533003616,1128.16,42.2148,-71.033,42.2148,-71.033,159,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",17.7,24,3.4,24,1027.1,24,19.6,24,9.9,24,8.0,23,15.0,21.0,28.0, ,10.0, ,0.0,G,999.9,0
1867,2014-02-12,2469548513,1003.83,42.3519,-71.0643,42.3647,-71.0542,151,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",16.0,24,2.4,24,1032.0,24,24.4,24,10.0,24,5.5,24,11.1,14.0,25.0, ,3.0, ,0.0,G,999.9,0
1868,2014-02-13,1591630779,687.66,42.3647,-71.0542,42.2148,-71.033,104,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",28.2,24,24.4,24,1010.2,13,2.8,24,3.2,24,13.4,24,22.0,33.0,35.1,*,21.0,*,0.0,G,999.9,111000
1869,2014-02-14,1924284786,959.48,42.2148,-71.033,42.3644,-71.0661,119,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",35.3,24,25.9,24,996.8,17,985.8,24,7.1,24,12.7,24,18.1,29.9,42.1, ,21.0, ,1.14,G,999.9,11000
1870,2014-02-15,2447484228,1170.82,42.3398,-71.0892,42.3644,-71.0661,174,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",33.0,24,25.4,24,1006.2,17,997.9,24,7.0,24,7.1,24,17.1,22.0,42.1, ,27.0, ,0.07,G,999.9,111000
1871,2014-02-16,2195215655,964.77,42.3503,-71.081,42.3519,-71.0643,159,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",25.0,24,10.7,24,1012.5,24,4.6,24,9.8,24,11.6,24,17.1,27.0,37.0, ,19.0, ,0.06,G,999.9,10000
1872,2014-02-17,2204216821,789.83,42.3429,-71.1003,42.3647,-71.0542,133,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",23.1,24,5.3,24,1025.0,24,17.4,24,10.0,24,8.6,24,14.0,25.1,32.0, ,15.1, ,0.0,G,999.9,0
1873,2014-02-18,1801273190,926.99,42.2148,-71.033,42.3661,-71.0631,113,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",29.8,24,20.1,24,1020.5,20,12.8,24,8.1,24,4.1,24,12.0,22.9,41.0, ,15.1, ,0.15,G,999.9,101000
1874,2014-02-19,2794548764,1536.32,42.3647,-71.0542,42.3505,-71.1054,176,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",32.9,24,28.4,24,1013.7,21,5.6,24,4.8,24,3.5,22,12.0,999.9,42.1, ,23.0, ,0.3,B,999.9,10010
1875,2014-02-20,2339758973,1241.82,42.3519,-71.0643,42.3661,-71.0631,134,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",40.4,24,26.9,24,1019.8,24,12.0,24,9.3,24,5.7,16,11.1,999.9,48.0, ,23.0, ,0.0,I,999.9,0
1876,2014-02-21,2453424151,1030.33,42.3644,-71.0661,42.2148,-71.033,170,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",39.5,24,36.1,24,1012.2,21,4.3,24,4.3,24,5.7,24,14.0,24.1,52.0, ,28.0, ,0.0,G,999.9,110000
1877,2014-02-22,3018002020,1293.16,42.3505,-71.1054,42.3519,-71.0643,200,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",41.5,24,28.1,24,1014.9,24,7.7,24,8.8,24,6.4,24,13.0,22.9,54.0, ,30.0, ,0.15,G,999.9,0
1878,2014-02-23,1703992672,983.98,42.3519,-71.0551,42.3559,-71.055,140,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",43.5,24,27.5,24,1014.5,24,7.2,24,10.0,24,2.5,24,7.0,999.9,54.0, ,30.0, ,0.0,G,999.9,0
1879,2014-02-24,2158590875,1012.48,42.3559,-71.055,42.3519,-71.0643,128,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",37.1,24,19.4,24,1012.5,24,5.3,24,10.0,24,9.7,24,19.0,27.0,53.1, ,32.0, ,0.03,G,999.9,10000
1880,2014-02-25,2365156403,959.99,42.3505,-71.1054,42.3519,-71.0551,149,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",28.2,24,11.9,24,1017.2,24,9.8,24,10.0,24,7.2,24,13.0,21.0,39.0, ,21.0, ,0.02,G,999.9,1000
1881,2014-02-26,2400804100,918.49,42.3519,-71.0643,42.2148,-71.033,128,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",26.5,24,10.9,24,1012.9,20,5.5,24,8.3,24,5.5,24,20.0,22.9,32.0, ,21.0, ,0.0,G,999.9,101000
1882,2014-02-27,2910140046,1104.99,42.2148,-71.033,42.3505,-71.1054,201,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",20.7,24,3.8,24,1008.0,24,0.6,24,9.9,24,6.8,24,15.9,29.9,32.0, ,8.1, ,0.03,G,999.9,1000
1883,2014-02-28,3101614102,1265.65,42.3644,-71.0661,42.3429,-71.1003,166,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",15.3,24,-8.7,24,1024.8,24,17.2,24,10.0,24,8.0,23,14.0,24.1,32.0, ,8.1, ,0.0,G,999.9,0
1884,2014-03-01,3015484020,1333.16,42.3661,-71.0631,42.3644,-71.0661,207,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",22.4,24,4.8,24,1027.4,24,19.8,24,10.0,24,2.7,24,7.0,999.9,37.9, ,8.1, ,0.0,G,999.9,0
1885,2014-03-02,2313703287,1141.66,42.3559,-71.055,42.3588,-71.0707,158,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",34.5,24,22.5,24,1018.6,23,11.1,24,8.4,24,3.4,24,12.0,18.1,39.9,*,30.0,*,0.0,G,999.9,11000
1886,2014-03-03,2228895858,997.31,42.3647,-71.0542,42.3647,-71.0542,117,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",24.0,24,11.8,24,1020.0,20,11.9,24,7.7,24,8.5,24,13.0,21.0,39.9, ,18.0, ,0.05,G,999.9,1000
1887,2014-03-04,2734700193,1337.31,42.3647,-71.0542,42.3647,-71.0542,172,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",17.5,24,-0.5,24,1027.0,24,19.5,24,10.0,24,3.6,22,8.9,999.9,32.0, ,10.0, ,0.01,G,999.9,0
1888,2014-03-05,2547842537,1354.32,42.3429,-71.1003,42.3505,-71.1054,139,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",29.1,24,9.7,24,1023.7,24,16.2,24,9.9,24,3.0,22,9.9,999.9,39.9, ,10.0, ,0.0,G,999.9,0
1889,2014-03-06,2416965030,1313.65,42.3588,-71.0707,42.3519,-71.0551,144,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",24.9,24,7.0,24,1032.6,24,25.0,24,10.0,24,8.7,23,14.0,21.0,39.9, ,17.1, ,0.0,G,999.9,0
1890,2014-03-07,2618700993,1192.31,42.3519,-71.0643,42.3647,-71.0542,163,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",29.9,24,19.3,24,1025.4,18,17.5,24,10.0,24,8.8,24,15.0,20.0,37.9, ,17.1, ,0.0,G,999.9,0
1891,2014-03-08,2879110806,1130.49,42.3519,-71.0551,42.3429,-71.1003,219,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",42.4,24,28.1,24,1011.5,22,4.3,24,10.0,24,7.9,24,15.9,26.0,55.9, ,25.0, ,0.0,G,999.9,0
1892,2014-03-09,2119395113,1117.32,42.3647,-71.0542,42.3429,-71.1003,136,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",41.2,24,24.4,24,1014.1,23,6.9,24,8.8,24,9.2,24,15.0,22.9,55.9, ,32.0, ,0.01,G,999.9,10000
1893,2014-03-10,1509228580,629.83,42.3647,-71.0542,42.3647,-71.0542,104,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",42.4,24,21.1,24,1009.9,24,2.7,24,10.0,24,6.2,24,9.9,17.1,53.1, ,36.0, ,0.0,I,999.9,0
1894,2014-03-11,2270832360,977.99,42.3398,-71.0892,42.3519,-71.0643,121,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",50.1,24,31.8,24,1003.1,24,996.0,24,10.0,24,5.8,24,12.0,18.1,64.0, ,36.0, ,0.0,G,999.9,0
1895,2014-03-12,2239271159,1141.15,42.3661,-71.0631,42.2148,-71.033,142,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",53.1,24,40.8,24,996.0,23,988.4,24,9.4,24,5.8,24,19.0,29.9,66.9, ,37.9, ,0.0,G,999.9,10000
1896,2014-03-13,2936127229,1573.3,42.3647,-71.0542,42.3429,-71.1003,197,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",27.1,24,7.9,24,1001.4,22,993.2,24,9.9,24,16.0,24,26.0,40.0,53.1,*,19.0,*,0.16,G,999.9,11000
1897,2014-03-14,2945999341,1364.77,42.3559,-71.055,42.3429,-71.1003,158,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",31.6,24,7.2,24,1019.5,24,12.1,24,10.0,24,7.6,24,15.0,22.0,48.0, ,19.0, ,0.0,G,999.9,0
1898,2014-03-15,2100841917,837.83,42.3503,-71.081,42.3644,-71.0661,134,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",49.7,24,25.0,24,1010.2,24,3.0,24,10.0,24,11.2,24,17.1,28.9,59.0,*,39.0,*,0.0,G,999.9,0
1899,2014-03-16,2803154352,1198.66,42.3519,-71.0643,42.3503,-71.081,150,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",37.6,24,13.0,24,1019.3,24,12.0,24,10.0,24,8.9,24,12.0,24.1,59.0, ,30.9, ,0.0,G,999.9,0
1900,2014-03-17,2441291620,1028.98,42.3519,-71.0551,42.3519,-71.0643,126,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",28.3,24,7.4,24,1017.9,22,10.4,24,9.2,24,8.5,24,14.0,20.0,42.1, ,21.0, ,0.0,G,999.9,1000
1901,2014-03-18,2266025063,922.99,42.3505,-71.1054,42.3661,-71.0631,137,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",34.0,24,10.3,24,1021.7,24,14.3,24,10.0,24,6.8,24,13.0,19.0,44.1, ,21.0, ,0.0,G,999.9,0
1902,2014-03-19,2129098706,1055.32,42.3503,-71.081,42.3519,-71.0643,116,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",36.2,24,29.2,24,1023.1,19,14.4,24,8.1,24,6.8,24,12.0,17.1,45.0, ,27.0, ,0.0,G,999.9,10000
1903,2014-03-20,2660590859,1261.66,42.3661,-71.0631,42.3519,-71.0643,151,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",45.0,24,35.1,24,1009.0,15,1.7,24,5.7,24,7.9,24,17.1,28.9,53.1, ,30.0, ,0.77,G,999.9,10000
1904,2014-03-21,2639316855,1149.65,42.3644,-71.0661,42.3398,-71.0892,122,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",42.7,24,21.1,24,1014.8,24,7.5,24,10.0,24,8.6,24,15.0,24.1,53.1, ,34.0, ,0.0,G,999.9,0
1905,2014-03-22,2941215822,1218.66,42.3398,-71.0892,42.3661,-71.0631,178,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",47.9,24,25.9,24,1011.9,24,4.6,24,10.0,24,6.8,24,18.1,28.9,64.9, ,33.1, ,0.0,G,999.9,0
1906,2014-03-23,2411532931,1393.16,42.3503,-71.081,42.3519,-71.0643,150,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",41.8,24,21.2,24,1015.8,24,8.5,24,10.0,24,7.6,24,13.0,20.0,64.9, ,33.1, ,0.0,G,999.9,0
1907,2014-03-24,2316589247,1016.59,42.2148,-71.033,42.3644,-71.0661,126,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",27.4,24,4.1,24,1021.6,24,14.2,24,10.0,24,9.1,24,13.0,21.0,44.1, ,19.9, ,0.0,G,999.9,0
1908,2014-03-25,1976939991,1049.65,42.3505,-71.1054,42.3519,-71.0551,109,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",29.1,24,11.1,24,1017.8,24,10.4,24,9.7,24,4.4,24,12.0,17.1,39.0, ,19.0, ,0.0,G,999.9,0
1909,2014-03-26,2970352890,1099.33,42.3644,-71.0661,42.3505,-71.1054,189,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",31.7,24,13.8,24,1012.1,24,4.8,24,9.6,24,12.6,24,22.0,35.0,39.0, ,19.0, ,0.0,G,999.9,1000
1910,2014-03-27,2400613367,1101.32,42.3647,-71.0542,42.3519,-71.0643,145,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",30.7,24,5.1,24,1026.7,24,19.2,24,10.0,24,8.1,24,12.0,19.0,44.1, ,19.9, ,0.0,G,999.9,0
1911,2014-03-28,2852537334,1254.81,42.3503,-71.081,42.2148,-71.033,150,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",45.7,24,34.9,24,1019.4,23,11.9,24,9.9,24,8.7,24,15.9,31.1,63.0, ,19.9, ,0.0,G,999.9,10000
1912,2014-03-29,3071927630,1271.66,42.3661,-71.0631,42.3505,-71.1054,195,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",50.8,24,44.7,24,1017.0,21,9.9,24,7.9,24,9.4,24,17.1,25.1,63.0, ,32.0, ,0.05,G,999.9,10000
1913,2014-03-30,2142463635,918.83,42.3647,-71.0542,42.3661,-71.0631,131,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",45.4,24,42.9,24,1000.8,11,993.0,24,5.0,24,11.1,24,15.9,24.1,57.9, ,42.1, ,1.73,G,999.9,10000
1914,2014-03-31,1918016145,1006.89,42.3519,-71.0643,42.3519,-71.0643,121,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",43.5,24,32.1,24,1009.6,21,2.6,24,9.8,24,12.2,24,18.1,28.0,55.0, ,37.0, ,0.56,G,999.9,10000
1915,2014-04-01,3063182722,1288.99,42.3588,-71.0707,42.3647,-71.0542,166,72409514792.0,40.27679,-74.81594,57.9,"TRENTON MERCER AIRPORT, NJ US",46.3,24,30.0,24,1017.9,24,10.6,24,10.0,24,5.6,24,11.1,15.9,57.9, ,34.0, ,0.01,G,999.9,0
